"Obs","doby","male","raceeth","lifetime_earn","slifetime_earn","weight"
"109801",1949,0,1,85104.55,0.00,2.47962
"109802",1949,0,1,900264.29,665257.30,2.47962
"109804",1949,0,1,424016.99,120191.14,2.47962
"109805",1949,0,2,1984314.70,703624.58,2.47962
"109806",1949,0,1,1180031.72,400084.75,2.47962
"109808",1949,0,1,675570.45,2693642.64,2.47962
"109809",1949,0,1,1002184.49,415848.90,2.47962
"109810",1949,0,1,243637.74,321482.70,2.47962
"109811",1949,0,1,667713.61,1191211.31,2.47962
"109812",1949,0,1,415848.90,4091058.14,2.47962
"109818",1949,0,1,191373.77,11230.07,2.47962
"109819",1949,0,1,189304.41,1010377.82,2.47962
"109820",1949,0,1,189338.06,0.00,2.47962
"109822",1949,0,1,1981059.24,2667826.11,2.47962
"109823",1949,0,1,1885574.25,2729259.20,2.47962
"109824",1949,0,1,494316.35,1615430.19,2.47962
"109831",1949,0,3,171168.07,814747.55,2.47962
"109832",1949,0,1,433825.42,1798097.50,2.47962
"109833",1949,0,1,416395.68,1695773.52,2.47962
"109834",1949,0,1,516692.36,1596032.03,2.47962
"109835",1949,0,1,451263.56,2200403.03,2.47962
"109836",1949,0,1,468457.76,1176860.38,2.47962
"109837",1949,0,1,480781.39,1275811.14,2.47962
"109842",1949,0,1,48444.90,1451942.30,2.47962
"109843",1949,0,1,1427673.59,425304.03,2.47962
"109844",1949,0,1,1583043.85,955354.70,2.47962
"109845",1949,0,1,1444960.32,5791668.58,2.47962
"109846",1949,0,1,1684021.91,4874504.52,2.47962
"109847",1949,0,1,1719192.62,5741288.91,2.47962
"109854",1949,0,2,3111510.43,1994459.61,2.47962
"109858",1949,0,2,281626.49,2585783.54,2.47962
"109860",1949,0,4,1196367.89,1515520.46,2.47962
"109861",1949,0,4,1053775.50,1622235.52,2.47962
"109862",1949,0,3,42850.90,0.00,2.47962
"109864",1949,0,3,0.00,262884.47,2.47962
"109865",1949,0,3,309411.43,990786.19,2.47962
"109867",1949,0,3,648130.40,753676.19,2.47962
"109868",1949,0,3,463881.61,1114518.80,2.47962
"109869",1949,0,3,101533.25,1081417.44,2.47962
"109871",1949,0,3,1844489.87,2727812.33,2.47962
"109876",1949,0,3,345002.75,0.00,2.47962
"109878",1949,0,4,168980.94,0.00,2.47962
"109879",1949,0,1,103417.55,0.00,2.47962
"109880",1949,0,2,351059.41,0.00,2.47962
"109882",1949,0,2,119198.52,0.00,2.47962
"109885",1949,0,4,95274.70,250014.06,2.47962
"109886",1949,0,1,56999.94,0.00,2.47962
"109888",1949,0,2,93037.10,0.00,2.47962
"109889",1949,0,3,0.00,52684.57,2.47962
"109890",1949,0,3,27027.87,0.00,2.47962
"109891",1949,0,4,101617.37,0.00,2.47962
"109892",1949,0,3,4147.13,0.00,2.47962
"109893",1949,0,3,37812.09,0.00,2.47962
"109897",1949,0,2,0.00,0.00,2.47962
"127271",1950,0,1,1339313.58,1729118.82,2.51990
"127282",1950,0,1,1554039.16,2479068.48,2.51990
"127283",1950,0,2,1015416.62,1592835.46,2.51990
"127284",1950,0,1,1321917.49,4661259.46,2.51990
"127285",1950,0,1,1455736.13,4871476.19,2.51990
"127286",1950,0,1,488503.64,2627179.16,2.51990
"127287",1950,0,3,389098.63,680525.14,2.51990
"127288",1950,0,3,403592.57,685067.64,2.51990
"127289",1950,0,1,571883.72,898093.99,2.51990
"127291",1950,0,1,958273.68,3073782.46,2.51990
"127293",1950,0,1,799782.54,3549297.92,2.51990
"127296",1950,0,4,114849.50,315291.45,2.51990
"127307",1950,0,1,763232.26,1325845.91,2.51990
"127308",1950,0,1,629447.27,1444253.71,2.51990
"127309",1950,0,1,766277.41,2178657.92,2.51990
"127310",1950,0,1,269555.22,1515167.15,2.51990
"127312",1950,0,1,1614824.52,4718696.82,2.51990
"127313",1950,0,1,1377243.44,1655303.23,2.51990
"127316",1950,0,1,362171.71,712877.82,2.51990
"127317",1950,0,1,694993.84,346230.91,2.51990
"127318",1950,0,1,22073.18,2336669.57,2.51990
"127320",1950,0,4,385918.88,2546659.17,2.51990
"127321",1950,0,1,2143226.43,2948308.56,2.51990
"127322",1950,0,1,2171002.97,3348855.97,2.51990
"127324",1950,0,1,1338009.72,1148217.40,2.51990
"127325",1950,0,1,1279041.36,229791.53,2.51990
"127327",1950,0,1,358159.17,1593584.13,2.51990
"127328",1950,0,1,959762.61,2300001.51,2.51990
"127331",1950,0,1,2492906.28,465076.12,2.51990
"127333",1950,0,1,710278.50,2383364.77,2.51990
"127334",1950,0,1,268814.96,40268.41,2.51990
"127338",1950,0,1,891902.73,4041704.74,2.51990
"127339",1950,0,1,798360.91,4498444.54,2.51990
"127343",1950,0,1,224449.89,1354219.71,2.51990
"127344",1950,0,1,587546.93,2065246.88,2.51990
"127350",1950,0,1,690047.56,2692094.83,2.51990
"127352",1950,0,1,921016.78,2865424.79,2.51990
"127354",1950,0,1,452878.67,704432.14,2.51990
"127355",1950,0,1,2123651.63,1391022.35,2.51990
"127356",1950,0,1,1161062.58,748300.90,2.51990
"127358",1950,0,3,152770.95,1234432.34,2.51990
"127362",1950,0,1,767572.87,2999882.74,2.51990
"127363",1950,0,1,364156.95,3079931.66,2.51990
"127366",1950,0,3,1715188.50,992670.48,2.51990
"127378",1950,0,3,1110077.24,0.00,2.51990
"127379",1950,0,4,1279419.90,1141790.61,2.51990
"127380",1950,0,4,913816.08,787046.73,2.51990
"127381",1950,0,4,434187.13,1811767.06,2.51990
"127384",1950,0,1,1910600.05,5850165.87,2.51990
"127385",1950,0,1,1935037.01,5968312.89,2.51990
"127392",1950,0,1,1625877.93,3523472.97,2.51990
"127393",1950,0,1,790739.61,115724.35,2.51990
"127400",1950,0,1,284427.69,1740340.48,2.51990
"127403",1950,0,1,1610778.33,0.00,2.51990
"127406",1950,0,1,673307.61,4878710.53,2.51990
"127408",1950,0,1,757394.31,4777295.05,2.51990
"127409",1950,0,1,638851.92,1295032.63,2.51990
"127416",1950,0,1,401052.13,636488.14,2.51990
"127417",1950,0,1,483111.52,1790173.37,2.51990
"127419",1950,0,1,86475.71,1714692.19,2.51990
"127420",1950,0,1,80898.53,1901355.22,2.51990
"127421",1950,0,1,112544.60,1595771.26,2.51990
"127422",1950,0,1,1262663.13,867945.26,2.51990
"127423",1950,0,1,391420.35,730938.46,2.51990
"127424",1950,0,1,157691.99,1052547.34,2.51990
"127431",1950,0,1,1594888.00,619571.54,2.51990
"127435",1950,0,1,1614984.35,4902979.25,2.51990
"127436",1950,0,1,1605377.80,4954275.84,2.51990
"127445",1950,0,1,437535.12,835903.82,2.51990
"127446",1950,0,1,178175.29,12337290.95,2.51990
"127447",1950,0,1,206237.84,12991461.19,2.51990
"127448",1950,0,1,150297.81,11466275.30,2.51990
"127449",1950,0,1,417783.67,1567868.55,2.51990
"127450",1950,0,1,1145046.07,954614.44,2.51990
"127452",1950,0,1,408631.38,950736.49,2.51990
"127453",1950,0,2,61550.85,2287122.69,2.51990
"127458",1950,0,1,336876.73,1788146.07,2.51990
"127459",1950,0,1,366150.60,868592.98,2.51990
"127460",1950,0,1,306046.62,1309997.64,2.51990
"127461",1950,0,2,712011.38,389149.10,2.51990
"127462",1950,0,2,792102.36,100936.00,2.51990
"127469",1950,0,3,855848.75,1589571.59,2.51990
"127470",1950,0,1,185813.42,1544617.68,2.51990
"127472",1950,0,1,305912.03,472285.24,2.51990
"127476",1950,0,1,1016813.02,1027311.24,2.51990
"127477",1950,0,1,1764474.60,1823838.33,2.51990
"127483",1950,0,2,2974091.44,494879.96,2.51990
"127484",1950,0,1,675040.49,1700610.44,2.51990
"127485",1950,0,1,741285.26,1719217.86,2.51990
"127486",1950,0,3,971303.92,0.00,2.51990
"127487",1950,0,3,815849.53,1524697.99,2.51990
"127488",1950,0,3,810878.02,522622.85,2.51990
"127489",1950,0,1,650426.88,1169382.08,2.51990
"127490",1950,0,1,23410.69,786609.30,2.51990
"127492",1950,0,4,1148276.29,994655.72,2.51990
"127493",1950,0,1,224449.89,662422.44,2.51990
"127494",1950,0,1,1155729.35,399201.49,2.51990
"127497",1950,0,1,4117513.99,4141950.95,2.51990
"127498",1950,0,1,1119549.19,6159838.08,2.51990
"127506",1950,0,1,125364.54,1516681.32,2.51990
"127508",1950,0,1,210780.34,898943.60,2.51990
"127510",1950,0,1,1859732.48,2314798.28,2.51990
"127511",1950,0,1,167685.49,1664278.87,2.51990
"127512",1950,0,1,623752.32,825414.01,2.51990
"127513",1950,0,1,634250.54,825414.01,2.51990
"127516",1950,0,1,1163754.43,1547343.18,2.51990
"127517",1950,0,2,734967.82,1707306.42,2.51990
"127518",1950,0,1,364384.08,2149241.04,2.51990
"127520",1950,0,2,1965042.73,1914595.76,2.51990
"127522",1950,0,2,2170321.60,2594515.23,2.51990
"127524",1950,0,2,2162128.27,2711846.28,2.51990
"127526",1950,0,2,2186136.22,2864415.35,2.51990
"127527",1950,0,1,256474.50,3106866.99,2.51990
"127528",1950,0,1,410599.79,3000252.87,2.51990
"127531",1950,0,3,97184.23,1264244.59,2.51990
"127532",1950,0,3,145191.71,1026638.28,2.51990
"127533",1950,0,3,400185.69,1508597.35,2.51990
"127534",1950,0,3,334269.00,746584.84,2.51990
"127535",1950,0,3,1091074.46,1566017.90,2.51990
"127537",1950,0,1,117331.05,609073.32,2.51990
"127538",1950,0,1,112780.14,676277.06,2.51990
"127543",1950,0,1,3513942.14,843188.64,2.51990
"127544",1950,0,1,3402768.70,486249.21,2.51990
"127545",1950,0,1,3807337.06,417766.84,2.51990
"127550",1950,0,3,515977.34,1329261.20,2.51990
"127556",1950,0,3,710741.16,1424620.02,2.51990
"127557",1950,0,1,1178441.84,3547236.97,2.51990
"127559",1950,0,1,1790366.84,4396566.39,2.51990
"127562",1950,0,1,2111529.89,0.00,2.51990
"127563",1950,0,1,744843.55,0.00,2.51990
"127564",1950,0,1,415638.60,3865169.79,2.51990
"127568",1950,0,1,1209911.26,16362423.99,2.51990
"127569",1950,0,4,915431.19,1963991.23,2.51990
"127577",1950,0,1,1156259.31,1029203.95,2.51990
"127578",1950,0,1,261446.02,1532992.25,2.51990
"127579",1950,0,1,1000031.01,1595392.72,2.51990
"127580",1950,0,1,1279571.32,1444060.23,2.51990
"127581",1950,0,1,1206066.96,1544020.43,2.51990
"127590",1950,0,1,868214.44,1747987.02,2.51990
"127592",1950,0,1,816211.25,1690894.54,2.51990
"127595",1950,0,3,835945.88,849421.96,2.51990
"127596",1950,0,3,743472.39,1369554.84,2.51990
"127597",1950,0,1,616240.37,3588784.01,2.51990
"127598",1950,0,1,533524.84,3724318.70,2.51990
"127603",1950,0,4,553562.31,1724744.57,2.51990
"127604",1950,0,2,229076.51,2119925.10,2.51990
"127606",1950,0,1,767396.21,763829.51,2.51990
"127607",1950,0,1,787601.92,742294.70,2.51990
"127608",1950,0,1,770819.91,731897.43,2.51990
"127609",1950,0,1,930513.96,2294407.51,2.51990
"127611",1950,0,1,1193381.62,2779066.85,2.51990
"127616",1950,0,1,1568390.09,0.00,2.51990
"127618",1950,0,1,1652611.38,2222164.96,2.51990
"127621",1950,0,1,1036850.49,1382643.97,2.51990
"127625",1950,0,1,712381.51,2314251.50,2.51990
"127626",1950,0,1,722761.96,2958537.59,2.51990
"127628",1950,0,4,650393.23,787046.73,2.51990
"127629",1950,0,4,651528.86,61248.02,2.51990
"127630",1950,0,1,37542.91,862401.73,2.51990
"127631",1950,0,1,852669.00,590491.14,2.51990
"127632",1950,0,1,736742.76,730240.26,2.51990
"127633",1950,0,1,471982.40,824816.76,2.51990
"127635",1950,0,1,649518.38,3515506.78,2.51990
"127640",1950,0,1,671709.33,2267564.71,2.51990
"127641",1950,0,1,485466.89,3037535.01,2.51990
"127643",1950,0,1,806436.46,1739558.16,2.51990
"127648",1950,0,1,0.00,5519606.58,2.51990
"127657",1950,0,2,803324.01,2705352.19,2.51990
"127659",1950,0,1,1676585.67,2603961.95,2.51990
"127661",1950,0,4,1631884.12,1327410.55,2.51990
"127663",1950,0,4,1527448.72,1592902.76,2.51990
"127665",1950,0,4,1543625.06,1431290.76,2.51990
"127667",1950,0,1,765680.16,1188317.57,2.51990
"127668",1950,0,1,746811.97,1144583.41,2.51990
"127669",1950,0,1,865329.11,1331044.55,2.51990
"127671",1950,0,4,124641.11,223978.82,2.51990
"127672",1950,0,4,99632.13,97184.23,2.51990
"127673",1950,0,4,524305.26,220757.01,2.51990
"127674",1950,0,4,533365.02,532389.22,2.51990
"127675",1950,0,1,1473418.23,0.00,2.51990
"127679",1950,0,1,105032.66,1688833.59,2.51990
"127684",1950,0,4,1131628.87,1677527.82,2.51990
"127685",1950,0,4,1139796.96,1044068.01,2.51990
"127695",1950,0,1,322290.26,754248.20,2.51990
"127697",1950,0,1,103880.21,1233372.43,2.51990
"127698",1950,0,2,531951.79,1387556.60,2.51990
"127700",1950,0,3,1345075.82,1317947.01,2.51990
"127701",1950,0,3,1133302.87,1317947.01,2.51990
"127702",1950,0,3,1345984.32,1340222.08,2.51990
"127704",1950,0,1,190095.14,1450377.67,2.51990
"127705",1950,0,3,718715.77,1717384.04,2.51990
"127706",1950,0,3,828703.12,3111989.92,2.51990
"127707",1950,0,3,777440.18,1232480.75,2.51990
"127710",1950,0,1,3051726.11,946269.70,2.51990
"127711",1950,0,1,716166.93,1386008.78,2.51990
"127712",1950,0,1,1135304.93,1723844.48,2.51990
"127713",1950,0,1,2136589.34,1589050.05,2.51990
"127714",1950,0,2,446897.72,89083.44,2.51990
"127715",1950,0,2,482346.03,1201852.53,2.51990
"127716",1950,0,2,525693.24,879040.73,2.51990
"127717",1950,0,2,1345050.59,2131895.42,2.51990
"127718",1950,0,2,1370640.00,2186186.69,2.51990
"127719",1950,0,1,1247664.47,3321676.69,2.51990
"127722",1950,0,1,31318.00,1553845.68,2.51990
"127723",1950,0,1,81579.91,1981917.27,2.51990
"127724",1950,0,2,687717.43,2347613.62,2.51990
"127726",1950,0,1,485786.55,421030.71,2.51990
"127727",1950,0,1,410128.72,722501.19,2.51990
"127730",1950,0,1,309705.86,2633976.09,2.51990
"127731",1950,0,1,324662.45,2650093.54,2.51990
"127733",1950,0,1,875591.79,1536012.17,2.51990
"127734",1950,0,1,66000.82,195680.73,2.51990
"127735",1950,0,1,313180.03,1398879.19,2.51990
"127736",1950,0,1,3249341.61,1399123.14,2.51990
"127737",1950,0,1,1161668.25,3092936.66,2.51990
"127739",1950,0,1,1385933.07,842919.45,2.51990
"127740",1950,0,1,1745295.17,779501.13,2.51990
"127741",1950,0,2,66875.67,265475.38,2.51990
"127742",1950,0,2,88452.54,90934.09,2.51990
"127743",1950,0,1,245496.80,1132015.83,2.51990
"127744",1950,0,1,235705.19,1108007.88,2.51990
"127746",1950,0,1,173573.91,21198.33,2.51990
"127747",1950,0,1,864050.48,2039573.35,2.51990
"127748",1950,0,1,896546.17,5528456.04,2.51990
"127752",1950,0,1,100540.63,1465729.63,2.51990
"127755",1950,0,1,1639707.32,774664.21,2.51990
"127758",1950,0,1,927065.03,1171745.86,2.51990
"127759",1950,0,1,525373.58,1468127.06,2.51990
"127765",1950,0,1,723266.68,1953476.18,2.51990
"127767",1950,0,1,783252.90,2020822.93,2.51990
"127770",1950,0,1,766555.01,3227419.85,2.51990
"127775",1950,0,2,793549.23,83161.37,2.51990
"127776",1950,0,1,2470101.25,1100546.41,2.51990
"127777",1950,0,1,2496952.46,996733.50,2.51990
"127778",1950,0,1,2388824.18,222994.61,2.51990
"127779",1950,0,2,1222394.72,691099.07,2.51990
"127780",1950,0,2,2043417.65,685992.96,2.51990
"127787",1950,0,4,3078619.38,0.00,2.51990
"127788",1950,0,1,1626138.70,210090.55,2.51990
"127789",1950,0,3,1871206.49,306223.27,2.51990
"127791",1950,0,1,2036393.60,1710090.80,2.51990
"127804",1950,0,3,882481.25,682914.16,2.51990
"127806",1950,0,1,995471.69,1871652.33,2.51990
"127809",1950,0,1,1697935.41,128401.29,2.51990
"127810",1950,0,4,2231956.57,982576.04,2.51990
"127815",1950,0,3,899347.38,1843505.66,2.51990
"127816",1950,0,3,1052934.30,2010206.94,2.51990
"127819",1950,0,1,1854954.44,1347305.01,2.51990
"127820",1950,0,1,1483554.73,2231056.48,2.51990
"127824",1950,0,1,0.00,1009570.26,2.51990
"127825",1950,0,2,8777477.99,773208.93,2.51990
"127826",1950,0,3,0.00,0.00,2.51990
"127827",1950,0,4,885324.52,754862.28,2.51990
"127828",1950,0,4,66295.24,1134245.02,2.51990
"127829",1950,0,1,669320.31,3306593.91,2.51990
"127831",1950,0,3,86341.12,958240.03,2.51990
"127832",1950,0,3,145107.59,0.00,2.51990
"127833",1950,0,1,1722136.84,2197601.82,2.51990
"127834",1950,0,1,1534169.94,2492250.14,2.51990
"127835",1950,0,1,1520845.27,2726096.27,2.51990
"127837",1950,0,1,1398181.00,3167425.22,2.51990
"127838",1950,0,1,1432098.32,3113857.39,2.51990
"127839",1950,0,3,595067.29,1417335.20,2.51990
"127843",1950,0,1,1760058.29,2966882.33,2.51990
"127845",1950,0,1,1843800.08,3139985.17,2.51990
"127847",1950,0,1,1937417.61,3892172.42,2.51990
"127851",1950,0,1,496082.88,1502237.86,2.51990
"127852",1950,0,1,727758.71,982071.32,2.51990
"127853",1950,0,1,382621.37,0.00,2.51990
"127856",1950,0,1,296692.44,1792688.57,2.51990
"127858",1950,0,1,740284.23,81075.18,2.51990
"127860",1950,0,1,684344.20,1243029.44,2.51990
"127862",1950,0,1,869880.02,1251416.24,2.51990
"127864",1950,0,1,735581.90,1532832.42,2.51990
"127866",1950,0,1,912554.27,663642.19,2.51990
"127868",1950,0,1,1764188.59,1432241.32,2.51990
"127869",1950,0,1,484104.14,1601306.38,2.51990
"127872",1950,0,1,1704395.86,296961.62,2.51990
"127873",1950,0,1,1729329.13,1376477.95,2.51990
"127879",1950,0,1,1689161.66,1629385.75,2.51990
"127880",1950,0,1,1756281.28,2048229.33,2.51990
"127888",1950,0,1,1145508.73,0.00,2.51990
"127889",1950,0,1,1101808.21,0.00,2.51990
"127891",1950,0,1,696440.71,5505011.70,2.51990
"127892",1950,0,2,849337.84,878636.95,2.51990
"127893",1950,0,1,116935.68,1674348.07,2.51990
"127894",1950,0,1,151753.09,1604250.59,2.51990
"127895",1950,0,1,121402.47,1640851.35,2.51990
"127896",1950,0,1,471309.44,1557101.14,2.51990
"127897",1950,0,1,635806.77,5408752.80,2.51990
"127898",1950,0,1,627874.22,5197745.34,2.51990
"127900",1950,0,1,789158.15,1768554.44,2.51990
"127901",1950,0,1,790832.14,1545904.72,2.51990
"127905",1950,0,1,798142.20,1438962.54,2.51990
"127906",1950,0,1,240230.87,975972.60,2.51990
"127907",1950,0,1,1638134.27,941533.73,2.51990
"127908",1950,0,1,1876649.08,5875343.09,2.51990
"127909",1950,0,1,1366114.32,4104424.87,2.51990
"127910",1950,0,1,2309153.81,3819643.87,2.51990
"127911",1950,0,2,352775.47,116060.83,2.51990
"127912",1950,0,2,313768.87,116060.83,2.51990
"127915",1950,0,1,383336.39,2489364.81,2.51990
"127916",1950,0,1,428652.02,2600344.77,2.51990
"127917",1950,0,1,337431.92,2498559.16,2.51990
"127918",1950,0,1,462880.58,2646535.25,2.51990
"127921",1950,0,2,798377.73,976325.90,2.51990
"127922",1950,0,1,2293070.00,204059.12,2.51990
"127926",1950,0,1,2274841.12,3115178.08,2.51990
"127928",1950,0,1,564826.02,1697884.94,2.51990
"127929",1950,0,1,914396.51,5158587.32,2.51990
"127930",1950,0,1,1210920.71,4861516.34,2.51990
"127931",1950,0,1,935005.99,6185368.60,2.51990
"127932",1950,0,1,797090.69,1651871.12,2.51990
"127933",1950,0,1,671692.50,356947.84,2.51990
"127934",1950,0,1,1703571.48,1844439.40,2.51990
"127935",1950,0,1,253757.42,677925.82,2.51990
"127936",1950,0,1,2441719.05,1343317.71,2.51990
"127937",1950,0,1,452769.32,1061194.91,2.51990
"127938",1950,0,1,521613.40,1404876.97,2.51990
"127939",1950,0,1,2058458.37,1725030.58,2.51990
"127940",1950,0,1,2376147.24,2255098.07,2.51990
"127944",1950,0,1,1238512.18,2699211.41,2.51990
"127947",1950,0,1,1533278.26,2581577.53,2.51990
"127950",1950,0,1,372543.75,1056593.53,2.51990
"127951",1950,0,1,1666482.82,86694.42,2.51990
"127952",1950,0,1,622095.15,1434293.86,2.51990
"127955",1950,0,4,933130.11,1785428.98,2.51990
"127956",1950,0,1,1543978.37,4551196.40,2.51990
"127957",1950,0,1,124523.34,4522435.66,2.51990
"127958",1950,0,1,179487.57,3927545.03,2.51990
"127960",1950,0,1,844299.03,1864401.16,2.51990
"127961",1950,0,1,276192.31,1992390.25,2.51990
"127962",1950,0,1,192383.22,1980630.23,2.51990
"127963",1950,0,4,936923.93,1041266.80,2.51990
"127965",1950,0,1,948726.02,5123012.83,2.51990
"127966",1950,0,1,856025.40,5395083.24,2.51990
"127967",1950,0,1,1088096.60,4508496.92,2.51990
"127973",1950,0,1,675747.10,3268596.76,2.51990
"127979",1950,0,1,485256.59,3710994.04,2.51990
"127980",1950,0,3,41866.69,540784.43,2.51990
"127981",1950,0,3,44045.41,548759.04,2.51990
"127982",1950,0,1,103913.86,1095255.24,2.51990
"127985",1950,0,1,0.00,4805172.53,2.51990
"127986",1950,0,1,37206.43,5128640.48,2.51990
"127987",1950,0,1,2832693.57,2154187.31,2.51990
"127988",1950,0,1,3087241.71,2173610.70,2.51990
"127990",1950,0,1,2632756.34,3453560.56,2.51990
"127991",1950,0,4,1549437.78,2213980.05,2.51990
"127994",1950,0,3,211638.36,265399.67,2.51990
"127998",1950,0,3,347728.25,1162744.99,2.51990
"127999",1950,0,1,213817.08,2946281.26,2.51990
"128001",1950,0,1,1081728.69,3598945.74,2.51990
"128002",1950,0,1,399050.07,711868.38,2.51990
"128003",1950,0,1,2117409.90,0.00,2.51990
"128008",1950,0,1,2248603.98,4027076.21,2.51990
"128010",1950,0,1,0.00,433488.94,2.51990
"128015",1950,0,1,2696191.49,0.00,2.51990
"128016",1950,0,1,2539559.42,187579.95,2.51990
"128017",1950,0,1,2652188.14,471132.79,2.51990
"128018",1950,0,1,1850479.24,981204.88,2.51990
"128019",1950,0,1,2042727.86,1101513.79,2.51990
"128020",1950,0,3,308906.71,217686.62,2.51990
"128025",1950,0,1,307182.25,3443710.07,2.51990
"128033",1950,0,3,1592137.26,4648296.51,2.51990
"128035",1950,0,1,2155852.90,2423666.82,2.51990
"128038",1950,0,1,3124826.68,947691.34,2.51990
"128039",1950,0,1,514034.16,3195546.65,2.51990
"128040",1950,0,1,448975.49,2434779.12,2.51990
"128041",1950,0,1,858986.44,2514188.72,2.51990
"128042",1950,0,4,93996.07,111181.85,2.51990
"128043",1950,0,4,43187.38,19541.15,2.51990
"128045",1950,0,2,2072060.63,476482.84,2.51990
"128050",1950,0,1,543030.44,666931.29,2.51990
"128051",1950,0,1,127290.90,2009458.27,2.51990
"128056",1950,0,1,844761.69,2131676.71,2.51990
"128058",1950,0,1,2506533.77,1459050.47,2.51990
"128066",1950,0,1,284722.11,1617146.24,2.51990
"128069",1950,0,1,161889.59,744919.26,2.51990
"128074",1950,0,2,1440064.51,905883.53,2.51990
"128075",1950,0,2,1828607.95,562899.67,2.51990
"128077",1950,0,1,595790.72,1784150.35,2.51990
"128079",1950,0,1,263927.57,32941.53,2.51990
"128080",1950,0,1,317646.82,73840.83,2.51990
"128082",1950,0,1,2710197.53,3525962.94,2.51990
"128083",1950,0,1,933079.64,468785.83,2.51990
"128084",1950,0,1,824286.80,1256631.70,2.51990
"128085",1950,0,1,873244.84,761676.03,2.51990
"128086",1950,0,1,602730.65,1364044.96,2.51990
"128088",1950,0,1,2257596.45,2850585.96,2.51990
"128089",1950,0,2,1760243.35,1527759.97,2.51990
"128092",1950,0,4,1904703.21,2184420.17,2.51990
"128093",1950,0,4,478022.24,0.00,2.51990
"128095",1950,0,1,339290.98,1957892.50,2.51990
"128096",1950,0,1,857657.34,1141849.50,2.51990
"128097",1950,0,1,313642.69,2012545.49,2.51990
